('00', 2),-52.70951676062195
('20022', 2),7.814549310853369
('20222', 0),15.032217530018418
('20220', 1),7.742207568096155
('00222', 2),6.128446535046416
('02222', 2),9.871413775812357
('22222', 0),16.680039479954374
('20212', 0),16.083024930287745
('20112', 1),5.786949037654389
('22212', 2),7.1090599959521565
('22211', 1),-35.75207527928797
('02211', 2),8.553570969271977
('02011', 1),7.244606060500383
('02221', 0),16.156352907997125
('22221', 1),9.787707700305045
('22201', 1),7.9176632635972695
('20201', 1),9.612300893333336
('20202', 1),7.3961714211672245
('22220', 2),5.9312583621350745
('22210', 2),5.478760734711177
('22122', 1),5.485748915465808
('22112', 2),-1.0772769028670561
('22110', 1),6.580281998248164
('21221', 0),21.04183225749428
('21121', 1),4.180774859538981
('21122', 0),19.735911498744613
('21112', 2),-34.51374871037461
('11112', 0),-0.26773567562134737
('11111', 2),3.8609078001207067
('11110', 1),-2.026182720307518
('00', 1),3.3581264239438093
('12211', 0),-2.3466208357406653
('11221', 0),13.390471313449481
('12111', 2),3.967877859075541
('21111', 2),-34.84987705850478
('11211', 2),4.782484838450203
('12112', 2),6.052505569202402
('11122', 2),-35.55623016630208
('11121', 0),-29.532268544793325
('11110', 2),-24.89763364932378
('11210', 2),6.478592827011703
('11212', 1),-1.0797124612518694
('11112', 1),-24.588267752798483
('11112', 2),-26.29060308385336
('12121', 2),-1.5459158455811224
('22121', 2),5.240844092430755
('22111', 1),7.38113509993379
('02111', 1),1.396672846068674
('00211', 1),9.093729158452149
('00221', 0),14.646728559204448
('00021', 2),7.941771308613868
('22021', 0),-27.9092987758615
('22022', 2),5.003198878763628
('22011', 2),-0.4144398358623982
('20111', 1),7.459289091663265
('20011', 1),8.075417415049035
('22001', 1),6.314862758826095
('22002', 1),8.509480923939778
('22202', 1),9.888098962679464
('22200', 0),15.016544904255685
('21100', 0),11.981935113123964
('11100', 2),6.311147813175108
('11220', 0),15.60898562891931
('11200', 1),6.2913468194524285
('11120', 2),6.651730603300168
('11222', 0),18.831249267514547
('11110', 0),-31.803932451374028
('12212', 1),4.783624913319746
('20211', 1),-34.625985536648
('20221', 0),16.73306112041967
('20021', 1),-34.132289989270596
('20001', 1),4.649426593281251
('22000', 0),9.743694438472803
('21200', 1),6.882375942775537
('21120', 2),7.537976225968132
('21220', 1),8.416925159642899
('21202', 1),8.576506802312167
('21222', 0),15.825705602617967
('11202', 2),7.018184290966035
('12222', 0),16.377502635511902
('12122', 1),4.798060588461415
('11101', 0),17.237011658910372
('21101', 0),16.52211114488738
('21102', 0),17.958532309603985
('11102', 2),-0.2957069620957533
('11002', 2),4.382287414695982
('11001', 2),9.045186579031904
('12001', 0),17.66220863169532
('22020', 1),5.809219023525388
('10222', 2),9.899117002369739
('10111', 1),3.3874659554228277
('10211', 1),4.9697719278996555
('10011', 1),4.280012539933704
('12011', 2),4.153697556417585
('11020', 2),9.418896631690295
('10220', 0),16.464364016859008
('10021', 2),7.623842347790854
('02122', 1),5.308349649865072
('02112', 1),6.692968007901121
('02212', 2),4.395849824856721
('21002', 1),5.553065453832904
('12220', 1),10.85627084894914
('11000', 0),14.69093546283068
('00112', 2),4.351473168708674
('01110', 0),17.231202037496406
('01112', 1),4.8176746786926685
('01111', 0),-20.805835381733214
('10002', 2),5.074197834136275
('10022', 1),4.305216558065188
('10202', 0),12.652443016622057
('12202', 1),10.067108279696035
('02202', 1),9.509828698749022
('00', 0),-30.563126002052222
('00220', 1),8.078526837898403
('00122', 2),5.27428106855471
('00120', 0),9.208646718294558
('00110', 2),2.2188207153152
('22102', 1),7.743783851028478
('11022', 1),4.239090890102037
('12022', 1),4.273958946119461
('12002', 2),4.275252066265992
('00111', 2),-35.99141507784226
('20122', 0),7.481974619288683
('20012', 2),5.0534216392308196
('01111', 1),6.2582700807335785
('01111', 2),-36.794938769602794
('00212', 0),15.884033253758755
('00121', 1),4.350116759649133
('20121', 1),3.834711232949135
('22100', 1),9.501425015302619
('01211', 0),9.289425132128581
('21211', 2),-32.84867633936049
('11012', 2),1.0
('11011', 1),5.257172815691273
('10001', 1),6.333951544996497
('12020', 0),16.79749384046149
('12021', 0),17.112677945587507
('10221', 1),5.694836575590386
('11201', 1),5.660557074453276
('12200', 1),8.130387704856846
('22021', 2),7.048313897423451
('22021', 1),6.7923469651368045
('22120', 1),5.7024838068270665
('12110', 0),14.443231577174595
('02110', 1),3.7495890352302705
('01120', 2),3.6564931204429474
('01122', 0),12.968646171089475
('01121', 2),-35.0313063050264
('11111', 0),-66.47873030903789
('11111', 1),-35.80071839348504
('12221', 0),18.265248696086243
('12111', 1),3.6115090881443628
('12111', 0),-28.206133325263387
('12000', 0),13.617403656125953
('11102', 0),16.416758477369463
('00022', 2),3.3525456577253028
('02120', 2),8.240957447296179
('20120', 2),0.9232
('20110', 1),4.6709932250053
('10012', 1),2.938779093136237
('21212', 1),5.344727327923128
('21111', 0),-36.09547616571177
('21111', 1),4.030083894536648
('10201', 1),5.047542468214297
('11121', 2),4.10599354374258
('11121', 1),4.0231768769663745
('02200', 0),20.72803541309636
('21001', 2),3.913200177993139
('11021', 1),3.4745126820392445
('21112', 0),15.630858060983291
('21112', 1),12.979141049281344
('20020', 2),5.424302458023084
('02220', 0),16.041481007218483
('22111', 0),15.984286398193145
('00011', 1),5.865710968142764
('02021', 1),7.467865726075342
('22111', 2),-56.62317983613589
('00202', 1),1.0
('12211', 1),6.169840538116552
('12211', 2),-35.688904025346204
('11211', 1),-31.81373145820931
('22211', 2),8.951675274706567
('22211', 0),9.361947246201678
('20021', 2),11.970840398063704
('12201', 0),5.0
('20021', 0),16.354559875559282
('11211', 0),-34.33456221514822
('22012', 1),4.017788715071452
('02201', 0),16.181933569995632
('01201', 1),3.2783846010824784
('01101', 2),2.1017617139433744
('01102', 1),9.697052378951915
('21201', 1),4.4542412459881975
('02111', 2),-1.7885811785362502
('02111', 0),-24.40558932204396
('01200', 2),4.3231536045336725
('01100', 2),6.360309599172954
('00000', 2),4.126297878130081
('00002', 1),4.10562534966206
('00001', 0),6.322430349244064
('01212', 2),5.126337016159907
('12101', 2),2.281645981931941
('20211', 2),-20.962091294141857
('20211', 0),16.3920124466086
('11221', 2),-26.00240732859983
('11221', 1),-31.209731203392245
('21110', 2),2.5248617264091466
('00111', 1),5.659704754419449
('00111', 0),-31.65515579392001
('12120', 1),1.0
('02121', 2),10.428833399113177
('02001', 1),4.364593362716343
('21022', 2),1.0
('21021', 1),0.19999999999999996
('02022', 2),5.8437929774473
('21000', 2),4.765823749448411
('12121', 0),9.387271916938813
('01221', 0),10.041265901587707
('20210', 0),5.0
('21211', 1),3.5390408111380958
('21011', 1),1.7712091930870701
('01121', 0),13.364843348486835
('01121', 1),5.133526731304123
('22112', 0),13.616583288248101
('21211', 0),5.0
('11212', 0),14.603747182468965
('22011', 1),5.216509105142651
('11122', 1),4.74696520323938
('11122', 0),14.37960107496141
('02100', 2),1.0
('20111', 0),-23.397240920269194
('20111', 2),3.809032139142531
